Iteration	Best Path Length	Current Path Length	Probability
4848	430	430	0
4849	430	430	0
4850	430	430	0
4851	430	430	0
4852	430	430	0
4853	430	430	0
4854	430	430	0
4855	430	430	0
4856	430	430	0
4857	430	430	0
4858	430	430	0
4859	430	430	0
4860	430	430	0
4861	430	430	0
4862	430	430	0
4863	430	430	0
4864	430	430	0
4865	430	430	0
4866	430	430	0
4867	430	430	0
4868	430	430	0
4869	430	430	0
4870	430	430	0
4871	430	430	0
4872	430	430	0
4873	430	430	0
4874	430	430	0
4875	430	430	0
4876	430	430	0
4877	430	430	0
4878	430	430	0
4879	430	430	0
4880	430	430	0
4881	430	430	0
4882	430	430	0
4883	430	430	0
4884	430	430	0
4885	430	430	0
4886	430	430	0
4887	430	430	0
4888	430	430	0
4889	430	430	0
4890	430	430	0
4891	430	430	0
4892	430	430	0
4893	430	430	0
4894	430	430	0
4895	430	430	0
4896	430	430	0
4897	430	430	0
4898	430	430	0
4899	430	430	0
4900	430	430	0
4901	430	430	0
4902	430	430	0
4903	430	430	0
4904	430	430	0
4905	430	430	0
4906	430	430	0
4907	430	430	0
4908	430	430	0
4909	430	430	0
4910	430	430	0
4911	430	430	0
4912	430	430	0
4913	430	430	0
4914	430	430	0
4915	430	430	0
4916	430	430	0
4917	430	430	0
4918	430	430	0
4919	430	430	0
4920	430	430	0
4921	430	430	0
4922	430	430	0
4923	430	430	0
4924	430	430	0
4925	430	430	0
4926	430	430	0
4927	430	430	0
4928	430	430	0
4929	430	430	0
4930	430	430	0
4931	430	430	0
4932	430	430	0
4933	430	430	0
4934	430	430	0
4935	430	430	0
4936	430	430	0
4937	430	430	0
4938	430	430	0
4939	430	430	0
4940	430	430	0
4941	430	430	0
4942	430	430	0
4943	430	430	0
4944	430	430	0
4945	430	430	0
4946	430	430	0
4947	430	430	0
4948	430	430	0
4949	430	430	0
4950	430	430	0
4951	430	430	0
4952	430	430	0
4953	430	430	0
4954	430	430	0
4955	430	430	0
4956	430	430	0
4957	430	430	0
4958	430	430	0
4959	430	430	0
4960	430	430	0
4961	430	430	0
4962	430	430	0
4963	430	430	0
4964	430	430	0
4965	430	430	0
4966	430	430	0
4967	430	430	0
4968	430	430	0
4969	430	430	0
4970	430	430	0
4971	430	430	0
4972	430	430	0
4973	430	430	0
4974	430	430	0
4975	430	430	0
4976	430	430	0
4977	430	430	0
4978	430	430	0
4979	430	430	0
4980	430	430	0
4981	430	430	0
4982	430	430	0
4983	430	430	0
4984	430	430	0
4985	430	430	0
4986	430	430	0
4987	430	430	0
4988	430	430	0
4989	430	430	0
4990	430	430	0
4991	430	430	0
4992	430	430	0
4993	430	430	0
4994	430	430	0
4995	430	430	0
4996	430	430	0
4997	430	430	0
4998	430	430	0
4999	430	430	0
5000	430	430	0
5001	430	430	0
5002	430	430	0
5003	430	430	0
5004	430	430	0
5005	430	430	0
5006	430	430	0
5007	430	430	0
5008	430	430	0
5009	430	430	0
5010	430	430	0
5011	430	430	0
5012	430	430	0
5013	430	430	0
5014	430	430	0
5015	430	430	0
5016	430	430	0
5017	430	430	0
5018	430	430	0
5019	430	430	0
5020	430	430	0
5021	430	430	0
5022	430	430	0
5023	430	430	0
5024	430	430	0
5025	430	430	0
5026	430	430	0
5027	430	430	0
5028	430	430	0
5029	430	430	0
5030	430	430	0
5031	430	430	0
5032	430	430	0
5033	430	430	0
5034	430	430	0
5035	430	430	0
5036	430	430	0
5037	430	430	0
5038	430	430	0
5039	430	430	0
5040	430	430	0
5041	430	430	0
5042	430	430	0
5043	430	430	0
5044	430	430	0
5045	430	430	0
5046	430	430	0
5047	430	430	0
5048	430	430	0
5049	430	430	0
5050	430	430	0
5051	430	430	0
5052	430	430	0
5053	430	430	0
5054	430	430	0
5055	430	430	0
5056	430	430	0
5057	430	430	0
5058	430	430	0
5059	430	430	0
5060	430	430	0
5061	430	430	0
5062	430	430	0
5063	430	430	0
5064	430	430	0
5065	430	430	0
5066	430	430	0
5067	430	430	0
5068	430	430	0
5069	430	430	0
5070	430	430	0
5071	430	430	0
5072	430	430	0
5073	430	430	0
5074	430	430	0
5075	430	430	0
5076	430	430	0
5077	430	430	0
5078	430	430	0
5079	430	430	0
5080	430	430	0
5081	430	430	0
5082	430	430	0
5083	430	430	0
5084	430	430	0
5085	430	430	0
5086	430	430	0
5087	430	430	0
5088	430	430	0
5089	430	430	0
5090	430	430	0
5091	430	430	0
5092	430	430	0
5093	430	430	0
5094	430	430	0
5095	430	430	0
5096	430	430	0
5097	430	430	0
5098	430	430	0
5099	430	430	0
5100	430	430	0
5101	430	430	0
5102	430	430	0
5103	430	430	0
5104	430	430	0
5105	430	430	0
5106	430	430	0
5107	430	430	0
5108	430	430	0
5109	430	430	0
5110	430	430	0
5111	430	430	0
5112	430	430	0
5113	430	430	0
5114	430	430	0
5115	430	430	0
5116	430	430	0
5117	430	430	0
5118	430	430	0
5119	430	430	0
5120	430	430	0
5121	430	430	0
5122	430	430	0
5123	430	430	0
5124	430	430	0
5125	430	430	0
5126	430	430	0
5127	430	430	0
5128	430	430	0
5129	430	430	0
5130	430	430	0
5131	430	430	0
5132	430	430	0
5133	430	430	0
5134	430	430	0
5135	430	430	0
5136	430	430	0
5137	430	430	0
5138	430	430	0
5139	430	430	0
5140	430	430	0
5141	430	430	0
5142	430	430	0
5143	430	430	0
5144	430	430	0
5145	430	430	0
5146	430	430	0
5147	430	430	0
5148	430	430	0
5149	430	430	0
5150	430	430	0
5151	430	430	0
5152	430	430	0
5153	430	430	0
5154	430	430	0
5155	430	430	0
5156	430	430	0
5157	430	430	0
5158	430	430	0
5159	430	430	0
5160	430	430	0
5161	430	430	0
5162	430	430	0
5163	430	430	0
5164	430	430	0
5165	430	430	0
5166	430	430	0
5167	430	430	0
5168	430	430	0
5169	430	430	0
5170	430	430	0
5171	430	430	0
5172	430	430	0
5173	430	430	0
5174	430	430	0
5175	430	430	0
5176	430	430	0
5177	430	430	0
5178	430	430	0
5179	430	430	0
5180	430	430	0
5181	430	430	0
5182	430	430	0
5183	430	430	0
5184	430	430	0
5185	430	430	0
5186	430	430	0
5187	430	430	0
5188	430	430	0
5189	430	430	0
5190	430	430	0
5191	430	430	0
5192	430	430	0
5193	430	430	0
5194	430	430	0
5195	430	430	0
5196	430	430	0
5197	430	430	0
5198	430	430	0
5199	430	430	0
5200	430	430	0
5201	430	430	0
5202	430	430	0
5203	430	430	0
5204	430	430	0
5205	430	430	0
5206	430	430	0
5207	430	430	0
5208	430	430	0
5209	430	430	0
5210	430	430	0
5211	430	430	0
5212	430	430	0
5213	430	430	0
5214	430	430	0
5215	430	430	0
5216	430	430	0
5217	430	430	0
5218	430	430	0
5219	430	430	0
5220	430	430	0
5221	430	430	0
5222	430	430	0
5223	430	430	0
5224	430	430	0
5225	430	430	0
5226	430	430	0
5227	430	430	0
5228	430	430	0
5229	430	430	0
5230	430	430	0
5231	430	430	0
5232	430	430	0
5233	430	430	0
5234	430	430	0
5235	430	430	0
5236	430	430	0
5237	430	430	0
5238	430	430	0
5239	430	430	0
5240	430	430	0
5241	430	430	0
5242	430	430	0
5243	430	430	0
5244	430	430	0
5245	430	430	0
5246	430	430	0
5247	430	430	0
5248	430	430	0
5249	430	430	0
5250	430	430	0
5251	430	430	0
5252	430	430	0
5253	430	430	0
5254	430	430	0
5255	430	430	0
5256	430	430	0
5257	430	430	0
5258	430	430	0
5259	430	430	0
5260	430	430	0
5261	430	430	0
5262	430	430	0
5263	430	430	0
5264	430	430	0
5265	430	430	0
5266	430	430	0
5267	430	430	0
5268	430	430	0
5269	430	430	0
5270	430	430	0
5271	430	430	0
5272	430	430	0
5273	430	430	0
5274	430	430	0
5275	430	430	0
5276	430	430	0
5277	430	430	0
5278	430	430	0
5279	430	430	0
5280	430	430	0
5281	430	430	0
5282	430	430	0
5283	430	430	0
5284	430	430	0
5285	430	430	0
5286	430	430	0
5287	430	430	0
5288	430	430	0
5289	430	430	0
5290	430	430	0
5291	430	430	0
5292	430	430	0
5293	430	430	0
5294	430	430	0
5295	430	430	0
5296	430	430	0
5297	430	430	0
5298	430	430	0
5299	430	430	0
5300	430	430	0
5301	430	430	0
5302	430	430	0
5303	430	430	0
5304	430	430	0
5305	430	430	0
5306	430	430	0
5307	430	430	0
5308	430	430	0
5309	430	430	0
5310	430	430	0
5311	430	430	0
5312	430	430	0
5313	430	430	0
5314	430	430	0
5315	430	430	0
5316	430	430	0
5317	430	430	0
5318	430	430	0
5319	430	430	0
5320	430	430	0
5321	430	430	0
5322	430	430	0
5323	430	430	0
5324	430	430	0
5325	430	430	0
5326	430	430	0
5327	430	430	0
5328	430	430	0
5329	430	430	0
5330	430	430	0
5331	430	430	0
5332	430	430	0
5333	430	430	0
5334	430	430	0
5335	430	430	0
5336	430	430	0
5337	430	430	0
5338	430	430	0
5339	430	430	0
5340	430	430	0
5341	430	430	0
5342	430	430	0
5343	430	430	0
5344	430	430	0
5345	430	430	0
5346	430	430	0
5347	430	430	0
5348	430	430	0
5349	430	430	0
5350	430	430	0
5351	430	430	0
5352	430	430	0
5353	430	430	0
5354	430	430	0
5355	430	430	0
5356	430	430	0
5357	430	430	0
5358	430	430	0
5359	430	430	0
5360	430	430	0
5361	430	430	0
5362	430	430	0
5363	430	430	0
5364	430	430	0
5365	430	430	0
5366	430	430	0
5367	430	430	0
5368	430	430	0
5369	430	430	0
5370	430	430	0
5371	430	430	0
5372	430	430	0
5373	430	430	0
5374	430	430	0
5375	430	430	0
5376	430	430	0
5377	430	430	0
5378	430	430	0
5379	430	430	0
5380	430	430	0
5381	430	430	0
5382	430	430	0
5383	430	430	0
5384	430	430	0
5385	430	430	0
5386	430	430	0
5387	430	430	0
5388	430	430	0
5389	430	430	0
5390	430	430	0
5391	430	430	0
5392	430	430	0
5393	430	430	0
5394	430	430	0
5395	430	430	0
5396	430	430	0
5397	430	430	0
5398	430	430	0
5399	430	430	0
5400	430	430	0
5401	430	430	0
5402	430	430	0
5403	430	430	0
5404	430	430	0
5405	430	430	0
5406	430	430	0
5407	430	430	0
5408	430	430	0
5409	430	430	0
5410	430	430	0
5411	430	430	0
5412	430	430	0
5413	430	430	0
5414	430	430	0
5415	430	430	0
5416	430	430	0
5417	430	430	0
5418	430	430	0
5419	430	430	0
5420	430	430	0
5421	430	430	0
5422	430	430	0
5423	430	430	0
5424	430	430	0
5425	430	430	0
5426	430	430	0
5427	430	430	0
5428	430	430	0
5429	430	430	0
5430	430	430	0
5431	430	430	0
5432	430	430	0
5433	430	430	0
5434	430	430	0
5435	430	430	0
5436	430	430	0
5437	430	430	0
5438	430	430	0
5439	430	430	0
5440	430	430	0
5441	430	430	0
5442	430	430	0
5443	430	430	0
5444	430	430	0
5445	430	430	0
5446	430	430	0
5447	430	430	0
5448	430	430	0
5449	430	430	0
5450	430	430	0
5451	430	430	0
5452	430	430	0
5453	430	430	0
5454	430	430	0
5455	430	430	0
5456	430	430	0
5457	430	430	0
5458	430	430	0
5459	430	430	0
5460	430	430	0
5461	430	430	0
5462	430	430	0
5463	430	430	0
5464	430	430	0
5465	430	430	0
5466	430	430	0
5467	430	430	0
5468	430	430	0
5469	430	430	0
5470	430	430	0
5471	430	430	0
5472	430	430	0
5473	430	430	0
5474	430	430	0
5475	430	430	0
5476	430	430	0
5477	430	430	0
5478	430	430	0
5479	430	430	0
5480	430	430	0
5481	430	430	0
5482	430	430	0
5483	430	430	0
5484	430	430	0
5485	430	430	0
5486	430	430	0
5487	430	430	0
5488	430	430	0
5489	430	430	0
5490	430	430	0
5491	430	430	0
5492	430	430	0
5493	430	430	0
5494	430	430	0
5495	430	430	0
5496	430	430	0
5497	430	430	0
5498	430	430	0
5499	430	430	0
5500	430	430	0
5501	430	430	0
5502	430	430	0
5503	430	430	0
5504	430	430	0
5505	430	430	0
5506	430	430	0
5507	430	430	0
5508	430	430	0
5509	430	430	0
5510	430	430	0
5511	430	430	0
5512	430	430	0
5513	430	430	0
5514	430	430	0
5515	430	430	0
5516	430	430	0
5517	430	430	0
5518	430	430	0
5519	430	430	0
5520	430	430	0
5521	430	430	0
5522	430	430	0
5523	430	430	0
5524	430	430	0
5525	430	430	0
5526	430	430	0
5527	430	430	0
5528	430	430	0
5529	430	430	0
5530	430	430	0
5531	430	430	0
5532	430	430	0
5533	430	430	0
5534	430	430	0
5535	430	430	0
5536	430	430	0
5537	430	430	0
5538	430	430	0
5539	430	430	0
5540	430	430	0
5541	430	430	0
5542	430	430	0
5543	430	430	0
5544	430	430	0
5545	430	430	0
5546	430	430	0
5547	430	430	0
5548	430	430	0
5549	430	430	0
5550	430	430	0
5551	430	430	0
5552	430	430	0
5553	430	430	0
5554	430	430	0
5555	430	430	0
5556	430	430	0
5557	430	430	0
5558	430	430	0
5559	430	430	0
5560	430	430	0
5561	430	430	0
5562	430	430	0
5563	430	430	0
5564	430	430	0
5565	430	430	0
5566	430	430	0
5567	430	430	0
5568	430	430	0
5569	430	430	0
5570	430	430	0
5571	430	430	0
5572	430	430	0
5573	430	430	0
5574	430	430	0
5575	430	430	0
5576	430	430	0
5577	430	430	0
5578	430	430	0
5579	430	430	0
5580	430	430	0
5581	430	430	0
5582	430	430	0
5583	430	430	0
5584	430	430	0
5585	430	430	0
5586	430	430	0
5587	430	430	0
5588	430	430	0
5589	430	430	0
5590	430	430	0
5591	430	430	0
5592	430	430	0
5593	430	430	0
5594	430	430	0
5595	430	430	0
5596	430	430	0
5597	430	430	0
5598	430	430	0
5599	430	430	0
5600	430	430	0
5601	430	430	0
5602	430	430	0
5603	430	430	0
5604	430	430	0
5605	430	430	0
5606	430	430	0
5607	430	430	0
5608	430	430	0
5609	430	430	0
5610	430	430	0
5611	430	430	0
5612	430	430	0
5613	430	430	0
5614	430	430	0
5615	430	430	0
5616	430	430	0
5617	430	430	0
5618	430	430	0
5619	430	430	0
5620	430	430	0
5621	430	430	0
5622	430	430	0
5623	430	430	0
5624	430	430	0
5625	430	430	0
5626	430	430	0
5627	430	430	0
5628	430	430	0
5629	430	430	0
5630	430	430	0
5631	430	430	0
5632	430	430	0
5633	430	430	0
5634	430	430	0
5635	430	430	0
5636	430	430	0
5637	430	430	0
5638	430	430	0
5639	430	430	0
5640	430	430	0
5641	430	430	0
5642	430	430	0
5643	430	430	0
5644	430	430	0
5645	430	430	0
5646	430	430	0
5647	430	430	0
5648	430	430	0
5649	430	430	0
5650	430	430	0
5651	430	430	0
5652	430	430	0
5653	430	430	0
5654	430	430	0
5655	430	430	0
5656	430	430	0
5657	430	430	0
5658	430	430	0
5659	430	430	0
5660	430	430	0
5661	430	430	0
5662	430	430	0
5663	430	430	0
5664	430	430	0
5665	430	430	0
5666	430	430	0
5667	430	430	0
5668	430	430	0
5669	430	430	0
5670	430	430	0
5671	430	430	0
5672	430	430	0
5673	430	430	0
5674	430	430	0
5675	430	430	0
5676	430	430	0
5677	430	430	0
5678	430	430	0
5679	430	430	0
5680	430	430	0
5681	430	430	0
5682	430	430	0
5683	430	430	0
5684	430	430	0
5685	430	430	0
5686	430	430	0
5687	430	430	0
5688	430	430	0
5689	430	430	0
5690	430	430	0
5691	430	430	0
5692	430	430	0
5693	430	430	0
5694	430	430	0
5695	430	430	0
5696	430	430	0
5697	430	430	0
5698	430	430	0
5699	430	430	0
5700	430	430	0
5701	430	430	0
5702	430	430	0
5703	430	430	0
5704	430	430	0
5705	430	430	0
5706	430	430	0
5707	430	430	0
5708	430	430	0
5709	430	430	0
5710	430	430	0
5711	430	430	0
5712	430	430	0
5713	430	430	0
5714	430	430	0
5715	430	430	0
5716	430	430	0
5717	430	430	0
5718	430	430	0
5719	430	430	0
5720	430	430	0
5721	430	430	0
5722	430	430	0
5723	430	430	0
5724	430	430	0
5725	430	430	0
5726	430	430	0
5727	430	430	0
5728	430	430	0
5729	430	430	0
5730	430	430	0
5731	430	430	0
5732	430	430	0
5733	430	430	0
5734	430	430	0
5735	430	430	0
5736	430	430	0
5737	430	430	0
5738	430	430	0
5739	430	430	0
5740	430	430	0
5741	430	430	0
5742	430	430	0
5743	430	430	0
5744	430	430	0
5745	430	430	0
5746	430	430	0
5747	430	430	0
5748	430	430	0
5749	430	430	0
5750	430	430	0
5751	430	430	0
5752	430	430	0
5753	430	430	0
5754	430	430	0
5755	430	430	0
5756	430	430	0
5757	430	430	0
5758	430	430	0
5759	430	430	0
5760	430	430	0
5761	430	430	0
5762	430	430	0
5763	430	430	0
5764	430	430	0
5765	430	430	0
5766	430	430	0
5767	430	430	0
5768	430	430	0
5769	430	430	0
5770	430	430	0
5771	430	430	0
5772	430	430	0
5773	430	430	0
5774	430	430	0
5775	430	430	0
5776	430	430	0
5777	430	430	0
5778	430	430	0
5779	430	430	0
5780	430	430	0
5781	430	430	0
5782	430	430	0
5783	430	430	0
5784	430	430	0
5785	430	430	0
5786	430	430	0
5787	430	430	0
5788	430	430	0
5789	430	430	0
5790	430	430	0
5791	430	430	0
5792	430	430	0
5793	430	430	0
5794	430	430	0
5795	430	430	0
5796	430	430	0
5797	430	430	0
5798	430	430	0
5799	430	430	0
5800	430	430	0
5801	430	430	0
5802	430	430	0
5803	430	430	0
5804	430	430	0
5805	430	430	0
5806	430	430	0
5807	430	430	0
5808	430	430	0
5809	430	430	0
5810	430	430	0
5811	430	430	0
5812	430	430	0
5813	430	430	0
5814	430	430	0
5815	430	430	0
5816	430	430	0
5817	430	430	0
5818	430	430	0
5819	430	430	0
5820	430	430	0
5821	430	430	0
5822	430	430	0
5823	430	430	0
5824	430	430	0
5825	430	430	0
5826	430	430	0
5827	430	430	0
5828	430	430	0
5829	430	430	0
5830	430	430	0
5831	430	430	0
5832	430	430	0
5833	430	430	0
5834	430	430	0
5835	430	430	0
5836	430	430	0
5837	430	430	0
5838	430	430	0
5839	430	430	0
5840	430	430	0
5841	430	430	0
5842	430	430	0
5843	430	430	0
5844	430	430	0
5845	430	430	0
5846	430	430	0
5847	430	430	0
5848	430	430	0
5849	430	430	0
5850	430	430	0
5851	430	430	0
5852	430	430	0
5853	430	430	0
5854	430	430	0
5855	430	430	0
5856	430	430	0
5857	430	430	0
5858	430	430	0
5859	430	430	0
5860	430	430	0
5861	430	430	0
5862	430	430	0
5863	430	430	0
5864	430	430	0
5865	430	430	0
5866	430	430	0
5867	430	430	0
5868	430	430	0
5869	430	430	0
5870	430	430	0
5871	430	430	0
5872	430	430	0
5873	430	430	0
5874	430	430	0
5875	430	430	0
5876	430	430	0
5877	430	430	0
5878	430	430	0
5879	430	430	0
5880	430	430	0
5881	430	430	0
5882	430	430	0
5883	430	430	0
5884	430	430	0
5885	430	430	0
5886	430	430	0
5887	430	430	0
5888	430	430	0
5889	430	430	0
5890	430	430	0
5891	430	430	0
5892	430	430	0
5893	430	430	0
5894	430	430	0
5895	430	430	0
5896	430	430	0
5897	430	430	0
5898	430	430	0
5899	430	430	0
5900	430	430	0
5901	430	430	0
5902	430	430	0
5903	430	430	0
5904	430	430	0
5905	430	430	0
5906	430	430	0
5907	430	430	0
5908	430	430	0
5909	430	430	0
5910	430	430	0
5911	430	430	0
5912	430	430	0
5913	430	430	0
5914	430	430	0
5915	430	430	0
5916	430	430	0
5917	430	430	0
5918	430	430	0
5919	430	430	0
5920	430	430	0
5921	430	430	0
5922	430	430	0
5923	430	430	0
5924	430	430	0
5925	430	430	0
5926	430	430	0
5927	430	430	0
5928	430	430	0
5929	430	430	0
5930	430	430	0
5931	430	430	0
5932	430	430	0
5933	430	430	0
5934	430	430	0
5935	430	430	0
5936	430	430	0
5937	430	430	0
5938	430	430	0
5939	430	430	0
5940	430	430	0
5941	430	430	0
5942	430	430	0
5943	430	430	0
5944	430	430	0
5945	430	430	0
5946	430	430	0
5947	430	430	0
5948	430	430	0
5949	430	430	0
5950	430	430	0
5951	430	430	0
5952	430	430	0
5953	430	430	0
5954	430	430	0
5955	430	430	0
5956	430	430	0
5957	430	430	0
5958	430	430	0
5959	430	430	0
5960	430	430	0
5961	430	430	0
5962	430	430	0
5963	430	430	0
5964	430	430	0
5965	430	430	0
5966	430	430	0
5967	430	430	0
5968	430	430	0
5969	430	430	0
5970	430	430	0
5971	430	430	0
5972	430	430	0
5973	430	430	0
5974	430	430	0
5975	430	430	0
5976	430	430	0
5977	430	430	0
5978	430	430	0
5979	430	430	0
5980	430	430	0
5981	430	430	0
5982	430	430	0
5983	430	430	0
5984	430	430	0
5985	430	430	0
5986	430	430	0
5987	430	430	0
5988	430	430	0
5989	430	430	0
5990	430	430	0
5991	430	430	0
5992	430	430	0
5993	430	430	0
5994	430	430	0
5995	430	430	0
5996	430	430	0
5997	430	430	0
5998	430	430	0
5999	430	430	0
6000	430	430	0
6001	430	430	0
6002	430	430	0
6003	430	430	0
6004	430	430	0
6005	430	430	0
6006	430	430	0
6007	430	430	0
6008	430	430	0
6009	430	430	0
6010	430	430	0
6011	430	430	0
6012	430	430	0
6013	430	430	0
6014	430	430	0
6015	430	430	0
6016	430	430	0
6017	430	430	0
6018	430	430	0
6019	430	430	0
6020	430	430	0
6021	430	430	0
6022	430	430	0
6023	430	430	0
6024	430	430	0
6025	430	430	0
6026	430	430	0
6027	430	430	0
6028	430	430	0
6029	430	430	0
6030	430	430	0
6031	430	430	0
6032	430	430	0
6033	430	430	0
6034	430	430	0
6035	430	430	0
6036	430	430	0
6037	430	430	0
6038	430	430	0
6039	430	430	0
6040	430	430	0
6041	430	430	0
6042	430	430	0
6043	430	430	0
6044	430	430	0
6045	430	430	0
6046	430	430	0
6047	430	430	0
6048	430	430	0
6049	430	430	0
6050	430	430	0
6051	430	430	0
6052	430	430	0
6053	430	430	0
6054	430	430	0
6055	430	430	0
6056	430	430	0
6057	430	430	0
6058	430	430	0
6059	430	430	0
6060	430	430	0
6061	430	430	0
6062	430	430	0
6063	430	430	0
6064	430	430	0
6065	430	430	0
6066	430	430	0
6067	430	430	0
6068	430	430	0
6069	430	430	0
6070	430	430	0
6071	430	430	0
6072	430	430	0
6073	430	430	0
6074	430	430	0
6075	430	430	0
6076	430	430	0
6077	430	430	0
6078	430	430	0
6079	430	430	0
6080	430	430	0
6081	430	430	0
6082	430	430	0
6083	430	430	0
6084	430	430	0
6085	430	430	0
6086	430	430	0
6087	430	430	0
6088	430	430	0
6089	430	430	0
6090	430	430	0
6091	430	430	0
6092	430	430	0
6093	430	430	0
6094	430	430	0
6095	430	430	0
6096	430	430	0
6097	430	430	0
6098	430	430	0
6099	430	430	0
6100	430	430	0
6101	430	430	0
6102	430	430	0
6103	430	430	0
6104	430	430	0
6105	430	430	0
6106	430	430	0
6107	430	430	0
6108	430	430	0
6109	430	430	0
6110	430	430	0
6111	430	430	0
6112	430	430	0
6113	430	430	0
6114	430	430	0
6115	430	430	0
6116	430	430	0
6117	430	430	0
6118	430	430	0
6119	430	430	0
6120	430	430	0
6121	430	430	0
6122	430	430	0
6123	430	430	0
6124	430	430	0
6125	430	430	0
6126	430	430	0
6127	430	430	0
6128	430	430	0
6129	430	430	0
6130	430	430	0
6131	430	430	0
6132	430	430	0
6133	430	430	0
6134	430	430	0
6135	430	430	0
6136	430	430	0
6137	430	430	0
6138	430	430	0
6139	430	430	0
6140	430	430	0
6141	430	430	0
6142	430	430	0
6143	430	430	0
6144	430	430	0
6145	430	430	0
6146	430	430	0
6147	430	430	0
6148	430	430	0
6149	430	430	0
6150	430	430	0
6151	430	430	0
6152	430	430	0
6153	430	430	0
6154	430	430	0
6155	430	430	0
6156	430	430	0
6157	430	430	0
6158	430	430	0
6159	430	430	0
6160	430	430	0
6161	430	430	0
6162	430	430	0
6163	430	430	0
6164	430	430	0
6165	430	430	0
6166	430	430	0
6167	430	430	0
6168	430	430	0
6169	430	430	0
6170	430	430	0
6171	430	430	0
6172	430	430	0
6173	430	430	0
6174	430	430	0
6175	430	430	0
6176	430	430	0
6177	430	430	0
6178	430	430	0
6179	430	430	0
6180	430	430	0
6181	430	430	0
6182	430	430	0
6183	430	430	0
6184	430	430	0
6185	430	430	0
6186	430	430	0
6187	430	430	0
6188	430	430	0
6189	430	430	0
6190	430	430	0
6191	430	430	0
6192	430	430	0
6193	430	430	0
6194	430	430	0
6195	430	430	0
6196	430	430	0
6197	430	430	0
6198	430	430	0
6199	430	430	0
6200	430	430	0
6201	430	430	0
6202	430	430	0
6203	430	430	0
6204	430	430	0
6205	430	430	0
6206	430	430	0
6207	430	430	0
6208	430	430	0
6209	430	430	0
6210	430	430	0
6211	430	430	0
6212	430	430	0
6213	430	430	0
6214	430	430	0
6215	430	430	0
6216	430	430	0
6217	430	430	0
6218	430	430	0
6219	430	430	0
6220	430	430	0
6221	430	430	0
6222	430	430	0
6223	430	430	0
6224	430	430	0
6225	430	430	0
6226	430	430	0
6227	430	430	0
6228	430	430	0
6229	430	430	0
6230	430	430	0
6231	430	430	0
6232	430	430	0
6233	430	430	0
6234	430	430	0
6235	430	430	0
6236	430	430	0
6237	430	430	0
6238	430	430	0
6239	430	430	0
6240	430	430	0
6241	430	430	0
6242	430	430	0
6243	430	430	0
6244	430	430	0
6245	430	430	0
6246	430	430	0
6247	430	430	0
6248	430	430	0
6249	430	430	0
6250	430	430	0
6251	430	430	0
6252	430	430	0
6253	430	430	0
6254	430	430	0
6255	430	430	0
6256	430	430	0
6257	430	430	0
6258	430	430	0
6259	430	430	0
6260	430	430	0
6261	430	430	0
6262	430	430	0
6263	430	430	0
6264	430	430	0
6265	430	430	0
6266	430	430	0
6267	430	430	0
6268	430	430	0
6269	430	430	0
6270	430	430	0
6271	430	430	0
6272	430	430	0
6273	430	430	0
6274	430	430	0
6275	430	430	0
6276	430	430	0
6277	430	430	0
6278	430	430	0
6279	430	430	0
6280	430	430	0
6281	430	430	0
6282	430	430	0
6283	430	430	0
6284	430	430	0
6285	430	430	0
6286	430	430	0
6287	430	430	0
6288	430	430	0
6289	430	430	0
6290	430	430	0
6291	430	430	0
6292	430	430	0
6293	430	430	0
6294	430	430	0
6295	430	430	0
6296	430	430	0
6297	430	430	0
6298	430	430	0
6299	430	430	0
6300	430	430	0
6301	430	430	0
6302	430	430	0
6303	430	430	0
6304	430	430	0
6305	430	430	0
6306	430	430	0
6307	430	430	0
6308	430	430	0
6309	430	430	0
6310	430	430	0
6311	430	430	0
6312	430	430	0
6313	430	430	0
6314	430	430	0
6315	430	430	0
6316	430	430	0
6317	430	430	0
6318	430	430	0
6319	430	430	0
6320	430	430	0
6321	430	430	0
6322	430	430	0
6323	430	430	0
6324	430	430	0
6325	430	430	0
6326	430	430	0
6327	430	430	0
6328	430	430	0
6329	430	430	0
6330	430	430	0
6331	430	430	0
6332	430	430	0
6333	430	430	0
6334	430	430	0
6335	430	430	0
6336	430	430	0
6337	430	430	0
6338	430	430	0
6339	430	430	0
6340	430	430	0
6341	430	430	0
6342	430	430	0
6343	430	430	0
6344	430	430	0
6345	430	430	0
6346	430	430	0
6347	430	430	0
6348	430	430	0
6349	430	430	0
6350	430	430	0
6351	430	430	0
6352	430	430	0
6353	430	430	0
6354	430	430	0
6355	430	430	0
6356	430	430	0
6357	430	430	0
6358	430	430	0
6359	430	430	0
6360	430	430	0
6361	430	430	0
6362	430	430	0
6363	430	430	0
6364	430	430	0
6365	430	430	0
6366	430	430	0
6367	430	430	0
6368	430	430	0
6369	430	430	0
6370	430	430	0
6371	430	430	0
6372	430	430	0
6373	430	430	0
6374	430	430	0
6375	430	430	0
6376	430	430	0
6377	430	430	0
6378	430	430	0
6379	430	430	0
6380	430	430	0
6381	430	430	0
6382	430	430	0
6383	430	430	0
6384	430	430	0
6385	430	430	0
6386	430	430	0
6387	430	430	0
6388	430	430	0
6389	430	430	0
6390	430	430	0
6391	430	430	0
6392	430	430	0
6393	430	430	0
6394	430	430	0
6395	430	430	0
6396	430	430	0
6397	430	430	0
6398	430	430	0
6399	430	430	0
6400	430	430	0
